audio_id,filename,path,class_label,duration,sampling_rate,channels,recording_environment,recording_device,source_distance,is_original,dataset_split
animal_sound_0017,animal_sound_0017.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\animal_sound\animal_sound_0017.wav,animal_sound,3.0,16000,1,,,,1,test
glass_breaking_0160,glass_breaking_0160.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\glass_breaking\glass_breaking_0160.wav,glass_breaking,3.0,16000,1,,,,1,test
background_noise_0209,background_noise_0209.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\background_noise\background_noise_0209.wav,background_noise,3.0,16000,1,,,,1,test
alarm_siren_0137,alarm_siren_0137.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\alarm_siren\alarm_siren_0137.wav,alarm_siren,3.0,16000,1,,,,1,test
machinery_fault_0053,machinery_fault_0053.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\machinery_fault\machinery_fault_0053.wav,machinery_fault,3.0,16000,1,,,,1,test
gunshot_0231,gunshot_0231.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\gunshot\gunshot_0231.wav,gunshot,3.0,16000,1,,,,1,test
gunshot_0113,gunshot_0113.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\gunshot\gunshot_0113.wav,gunshot,3.0,16000,1,,,,1,test
vehicle_horn_0116,vehicle_horn_0116.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\vehicle_horn\vehicle_horn_0116.wav,vehicle_horn,3.0,16000,1,,,,1,test
alarm_siren_0115,alarm_siren_0115.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\alarm_siren\alarm_siren_0115.wav,alarm_siren,3.0,16000,1,,,,1,test
alarm_siren_0161,alarm_siren_0161.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\alarm_siren\alarm_siren_0161.wav,alarm_siren,3.0,16000,1,,,,1,test
vehicle_horn_0143,vehicle_horn_0143.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\vehicle_horn\vehicle_horn_0143.wav,vehicle_horn,3.0,16000,1,,,,1,test
panic_scream_0153,panic_scream_0153.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\panic_scream\panic_scream_0153.wav,panic_scream,3.0,16000,1,,,,1,test
aggression_0253,aggression_0253.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\aggression\aggression_0253.wav,aggression,3.0,16000,1,,,,1,test
background_noise_0208,background_noise_0208.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\background_noise\background_noise_0208.wav,background_noise,3.0,16000,1,,,,1,test
aggression_0222,aggression_0222.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\aggression\aggression_0222.wav,aggression,3.0,16000,1,,,,1,test
glass_breaking_0078,glass_breaking_0078.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\glass_breaking\glass_breaking_0078.wav,glass_breaking,3.0,16000,1,,,,1,test
gunshot_0253,gunshot_0253.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\gunshot\gunshot_0253.wav,gunshot,3.0,16000,1,,,,1,test
glass_breaking_0261,glass_breaking_0261.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\glass_breaking\glass_breaking_0261.wav,glass_breaking,3.0,16000,1,,,,1,test
panic_scream_0084,panic_scream_0084.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\panic_scream\panic_scream_0084.wav,panic_scream,3.0,16000,1,,,,1,test
animal_sound_0102,animal_sound_0102.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\animal_sound\animal_sound_0102.wav,animal_sound,3.0,16000,1,,,,1,test
vehicle_horn_0148,vehicle_horn_0148.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\vehicle_horn\vehicle_horn_0148.wav,vehicle_horn,3.0,16000,1,,,,1,test
aggression_0043,aggression_0043.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\aggression\aggression_0043.wav,aggression,3.0,16000,1,,,,1,test
alarm_siren_0192,alarm_siren_0192.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\alarm_siren\alarm_siren_0192.wav,alarm_siren,3.0,16000,1,,,,1,test
alarm_siren_0040,alarm_siren_0040.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\alarm_siren\alarm_siren_0040.wav,alarm_siren,3.0,16000,1,,,,1,test
glass_breaking_0061,glass_breaking_0061.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\glass_breaking\glass_breaking_0061.wav,glass_breaking,3.0,16000,1,,,,1,test
panic_scream_0278,panic_scream_0278.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\panic_scream\panic_scream_0278.wav,panic_scream,3.0,16000,1,,,,1,test
machinery_fault_0097,machinery_fault_0097.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\machinery_fault\machinery_fault_0097.wav,machinery_fault,3.0,16000,1,,,,1,test
aggression_0219,aggression_0219.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\aggression\aggression_0219.wav,aggression,3.0,16000,1,,,,1,test
glass_breaking_0192,glass_breaking_0192.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\glass_breaking\glass_breaking_0192.wav,glass_breaking,3.0,16000,1,,,,1,test
animal_sound_0006,animal_sound_0006.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\animal_sound\animal_sound_0006.wav,animal_sound,3.0,16000,1,,,,1,test
glass_breaking_0295,glass_breaking_0295.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\glass_breaking\glass_breaking_0295.wav,glass_breaking,3.0,16000,1,,,,1,test
alarm_siren_0300,alarm_siren_0300.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\alarm_siren\alarm_siren_0300.wav,alarm_siren,3.0,16000,1,,,,1,test
machinery_fault_0206,machinery_fault_0206.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\machinery_fault\machinery_fault_0206.wav,machinery_fault,3.0,16000,1,,,,1,test
animal_sound_0187,animal_sound_0187.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\animal_sound\animal_sound_0187.wav,animal_sound,3.0,16000,1,,,,1,test
machinery_fault_0280,machinery_fault_0280.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\machinery_fault\machinery_fault_0280.wav,machinery_fault,3.0,16000,1,,,,1,test
alarm_siren_0132,alarm_siren_0132.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\alarm_siren\alarm_siren_0132.wav,alarm_siren,3.0,16000,1,,,,1,test
gunshot_0052,gunshot_0052.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\gunshot\gunshot_0052.wav,gunshot,3.0,16000,1,,,,1,test
vehicle_horn_0254,vehicle_horn_0254.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\vehicle_horn\vehicle_horn_0254.wav,vehicle_horn,3.0,16000,1,,,,1,test
animal_sound_0113,animal_sound_0113.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\animal_sound\animal_sound_0113.wav,animal_sound,3.0,16000,1,,,,1,test
alarm_siren_0251,alarm_siren_0251.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\alarm_siren\alarm_siren_0251.wav,alarm_siren,3.0,16000,1,,,,1,test
background_noise_0016,background_noise_0016.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\background_noise\background_noise_0016.wav,background_noise,3.0,16000,1,,,,1,test
glass_breaking_0132,glass_breaking_0132.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\glass_breaking\glass_breaking_0132.wav,glass_breaking,3.0,16000,1,,,,1,test
animal_sound_0150,animal_sound_0150.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\animal_sound\animal_sound_0150.wav,animal_sound,3.0,16000,1,,,,1,test
gunshot_0093,gunshot_0093.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\gunshot\gunshot_0093.wav,gunshot,3.0,16000,1,,,,1,test
aggression_0108,aggression_0108.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\aggression\aggression_0108.wav,aggression,3.0,16000,1,,,,1,test
vehicle_horn_0287,vehicle_horn_0287.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\vehicle_horn\vehicle_horn_0287.wav,vehicle_horn,3.0,16000,1,,,,1,test
alarm_siren_0003,alarm_siren_0003.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\alarm_siren\alarm_siren_0003.wav,alarm_siren,3.0,16000,1,,,,1,test
glass_breaking_0049,glass_breaking_0049.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\glass_breaking\glass_breaking_0049.wav,glass_breaking,3.0,16000,1,,,,1,test
panic_scream_0152,panic_scream_0152.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\panic_scream\panic_scream_0152.wav,panic_scream,3.0,16000,1,,,,1,test
background_noise_0004,background_noise_0004.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\background_noise\background_noise_0004.wav,background_noise,3.0,16000,1,,,,1,test
machinery_fault_0044,machinery_fault_0044.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\machinery_fault\machinery_fault_0044.wav,machinery_fault,3.0,16000,1,,,,1,test
machinery_fault_0074,machinery_fault_0074.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\machinery_fault\machinery_fault_0074.wav,machinery_fault,3.0,16000,1,,,,1,test
aggression_0210,aggression_0210.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\aggression\aggression_0210.wav,aggression,3.0,16000,1,,,,1,test
glass_breaking_0255,glass_breaking_0255.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\glass_breaking\glass_breaking_0255.wav,glass_breaking,3.0,16000,1,,,,1,test
aggression_0007,aggression_0007.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\aggression\aggression_0007.wav,aggression,3.0,16000,1,,,,1,test
glass_breaking_0174,glass_breaking_0174.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\glass_breaking\glass_breaking_0174.wav,glass_breaking,3.0,16000,1,,,,1,test
background_noise_0200,background_noise_0200.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\background_noise\background_noise_0200.wav,background_noise,3.0,16000,1,,,,1,test
animal_sound_0036,animal_sound_0036.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\animal_sound\animal_sound_0036.wav,animal_sound,3.0,16000,1,,,,1,test
aggression_0104,aggression_0104.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\aggression\aggression_0104.wav,aggression,3.0,16000,1,,,,1,test
panic_scream_0143,panic_scream_0143.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\panic_scream\panic_scream_0143.wav,panic_scream,3.0,16000,1,,,,1,test
glass_breaking_0280,glass_breaking_0280.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\glass_breaking\glass_breaking_0280.wav,glass_breaking,3.0,16000,1,,,,1,test
alarm_siren_0198,alarm_siren_0198.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\alarm_siren\alarm_siren_0198.wav,alarm_siren,3.0,16000,1,,,,1,test
alarm_siren_0166,alarm_siren_0166.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\alarm_siren\alarm_siren_0166.wav,alarm_siren,3.0,16000,1,,,,1,test
animal_sound_0052,animal_sound_0052.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\animal_sound\animal_sound_0052.wav,animal_sound,3.0,16000,1,,,,1,test
aggression_0147,aggression_0147.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\aggression\aggression_0147.wav,aggression,3.0,16000,1,,,,1,test
animal_sound_0080,animal_sound_0080.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\animal_sound\animal_sound_0080.wav,animal_sound,3.0,16000,1,,,,1,test
glass_breaking_0109,glass_breaking_0109.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\glass_breaking\glass_breaking_0109.wav,glass_breaking,3.0,16000,1,,,,1,test
machinery_fault_0011,machinery_fault_0011.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\machinery_fault\machinery_fault_0011.wav,machinery_fault,3.0,16000,1,,,,1,test
alarm_siren_0185,alarm_siren_0185.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\alarm_siren\alarm_siren_0185.wav,alarm_siren,3.0,16000,1,,,,1,test
machinery_fault_0114,machinery_fault_0114.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\machinery_fault\machinery_fault_0114.wav,machinery_fault,3.0,16000,1,,,,1,test
aggression_0258,aggression_0258.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\aggression\aggression_0258.wav,aggression,3.0,16000,1,,,,1,test
alarm_siren_0059,alarm_siren_0059.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\alarm_siren\alarm_siren_0059.wav,alarm_siren,3.0,16000,1,,,,1,test
vehicle_horn_0097,vehicle_horn_0097.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\vehicle_horn\vehicle_horn_0097.wav,vehicle_horn,3.0,16000,1,,,,1,test
panic_scream_0114,panic_scream_0114.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\panic_scream\panic_scream_0114.wav,panic_scream,3.0,16000,1,,,,1,test
background_noise_0226,background_noise_0226.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\background_noise\background_noise_0226.wav,background_noise,3.0,16000,1,,,,1,test
machinery_fault_0179,machinery_fault_0179.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\machinery_fault\machinery_fault_0179.wav,machinery_fault,3.0,16000,1,,,,1,test
vehicle_horn_0170,vehicle_horn_0170.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\vehicle_horn\vehicle_horn_0170.wav,vehicle_horn,3.0,16000,1,,,,1,test
panic_scream_0259,panic_scream_0259.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\panic_scream\panic_scream_0259.wav,panic_scream,3.0,16000,1,,,,1,test
machinery_fault_0267,machinery_fault_0267.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\machinery_fault\machinery_fault_0267.wav,machinery_fault,3.0,16000,1,,,,1,test
animal_sound_0077,animal_sound_0077.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\animal_sound\animal_sound_0077.wav,animal_sound,3.0,16000,1,,,,1,test
machinery_fault_0048,machinery_fault_0048.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\machinery_fault\machinery_fault_0048.wav,machinery_fault,3.0,16000,1,,,,1,test
aggression_0036,aggression_0036.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\aggression\aggression_0036.wav,aggression,3.0,16000,1,,,,1,test
background_noise_0154,background_noise_0154.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\background_noise\background_noise_0154.wav,background_noise,3.0,16000,1,,,,1,test
machinery_fault_0013,machinery_fault_0013.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\machinery_fault\machinery_fault_0013.wav,machinery_fault,3.0,16000,1,,,,1,test
aggression_0160,aggression_0160.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\aggression\aggression_0160.wav,aggression,3.0,16000,1,,,,1,test
machinery_fault_0244,machinery_fault_0244.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\machinery_fault\machinery_fault_0244.wav,machinery_fault,3.0,16000,1,,,,1,test
animal_sound_0005,animal_sound_0005.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\animal_sound\animal_sound_0005.wav,animal_sound,3.0,16000,1,,,,1,test
panic_scream_0251,panic_scream_0251.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\panic_scream\panic_scream_0251.wav,panic_scream,3.0,16000,1,,,,1,test
aggression_0072,aggression_0072.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\aggression\aggression_0072.wav,aggression,3.0,16000,1,,,,1,test
vehicle_horn_0007,vehicle_horn_0007.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\vehicle_horn\vehicle_horn_0007.wav,vehicle_horn,3.0,16000,1,,,,1,test
panic_scream_0190,panic_scream_0190.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\panic_scream\panic_scream_0190.wav,panic_scream,3.0,16000,1,,,,1,test
vehicle_horn_0153,vehicle_horn_0153.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\vehicle_horn\vehicle_horn_0153.wav,vehicle_horn,3.0,16000,1,,,,1,test
background_noise_0072,background_noise_0072.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\background_noise\background_noise_0072.wav,background_noise,3.0,16000,1,,,,1,test
alarm_siren_0175,alarm_siren_0175.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\alarm_siren\alarm_siren_0175.wav,alarm_siren,3.0,16000,1,,,,1,test
alarm_siren_0182,alarm_siren_0182.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\alarm_siren\alarm_siren_0182.wav,alarm_siren,3.0,16000,1,,,,1,test
vehicle_horn_0104,vehicle_horn_0104.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\vehicle_horn\vehicle_horn_0104.wav,vehicle_horn,3.0,16000,1,,,,1,test
animal_sound_0297,animal_sound_0297.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\animal_sound\animal_sound_0297.wav,animal_sound,3.0,16000,1,,,,1,test
animal_sound_0268,animal_sound_0268.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\animal_sound\animal_sound_0268.wav,animal_sound,3.0,16000,1,,,,1,test
vehicle_horn_0048,vehicle_horn_0048.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\vehicle_horn\vehicle_horn_0048.wav,vehicle_horn,3.0,16000,1,,,,1,test
machinery_fault_0276,machinery_fault_0276.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\machinery_fault\machinery_fault_0276.wav,machinery_fault,3.0,16000,1,,,,1,test
vehicle_horn_0224,vehicle_horn_0224.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\vehicle_horn\vehicle_horn_0224.wav,vehicle_horn,3.0,16000,1,,,,1,test
machinery_fault_0103,machinery_fault_0103.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\machinery_fault\machinery_fault_0103.wav,machinery_fault,3.0,16000,1,,,,1,test
gunshot_0025,gunshot_0025.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\gunshot\gunshot_0025.wav,gunshot,3.0,16000,1,,,,1,test
gunshot_0035,gunshot_0035.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\gunshot\gunshot_0035.wav,gunshot,3.0,16000,1,,,,1,test
machinery_fault_0297,machinery_fault_0297.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\machinery_fault\machinery_fault_0297.wav,machinery_fault,3.0,16000,1,,,,1,test
gunshot_0237,gunshot_0237.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\gunshot\gunshot_0237.wav,gunshot,3.0,16000,1,,,,1,test
glass_breaking_0089,glass_breaking_0089.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\glass_breaking\glass_breaking_0089.wav,glass_breaking,3.0,16000,1,,,,1,test
alarm_siren_0082,alarm_siren_0082.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\alarm_siren\alarm_siren_0082.wav,alarm_siren,3.0,16000,1,,,,1,test
background_noise_0284,background_noise_0284.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\background_noise\background_noise_0284.wav,background_noise,3.0,16000,1,,,,1,test
background_noise_0216,background_noise_0216.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\background_noise\background_noise_0216.wav,background_noise,3.0,16000,1,,,,1,test
aggression_0201,aggression_0201.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\aggression\aggression_0201.wav,aggression,3.0,16000,1,,,,1,test
alarm_siren_0094,alarm_siren_0094.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\alarm_siren\alarm_siren_0094.wav,alarm_siren,3.0,16000,1,,,,1,test
gunshot_0178,gunshot_0178.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\gunshot\gunshot_0178.wav,gunshot,3.0,16000,1,,,,1,test
panic_scream_0049,panic_scream_0049.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\panic_scream\panic_scream_0049.wav,panic_scream,3.0,16000,1,,,,1,test
gunshot_0233,gunshot_0233.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\gunshot\gunshot_0233.wav,gunshot,3.0,16000,1,,,,1,test
machinery_fault_0077,machinery_fault_0077.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\machinery_fault\machinery_fault_0077.wav,machinery_fault,3.0,16000,1,,,,1,test
animal_sound_0133,animal_sound_0133.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\animal_sound\animal_sound_0133.wav,animal_sound,3.0,16000,1,,,,1,test
glass_breaking_0202,glass_breaking_0202.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\glass_breaking\glass_breaking_0202.wav,glass_breaking,3.0,16000,1,,,,1,test
panic_scream_0014,panic_scream_0014.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\panic_scream\panic_scream_0014.wav,panic_scream,3.0,16000,1,,,,1,test
glass_breaking_0152,glass_breaking_0152.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\glass_breaking\glass_breaking_0152.wav,glass_breaking,3.0,16000,1,,,,1,test
aggression_0044,aggression_0044.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\aggression\aggression_0044.wav,aggression,3.0,16000,1,,,,1,test
panic_scream_0093,panic_scream_0093.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\panic_scream\panic_scream_0093.wav,panic_scream,3.0,16000,1,,,,1,test
aggression_0093,aggression_0093.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\aggression\aggression_0093.wav,aggression,3.0,16000,1,,,,1,test
alarm_siren_0085,alarm_siren_0085.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\alarm_siren\alarm_siren_0085.wav,alarm_siren,3.0,16000,1,,,,1,test
vehicle_horn_0193,vehicle_horn_0193.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\vehicle_horn\vehicle_horn_0193.wav,vehicle_horn,3.0,16000,1,,,,1,test
background_noise_0295,background_noise_0295.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\background_noise\background_noise_0295.wav,background_noise,3.0,16000,1,,,,1,test
vehicle_horn_0202,vehicle_horn_0202.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\vehicle_horn\vehicle_horn_0202.wav,vehicle_horn,3.0,16000,1,,,,1,test
alarm_siren_0234,alarm_siren_0234.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\alarm_siren\alarm_siren_0234.wav,alarm_siren,3.0,16000,1,,,,1,test
gunshot_0011,gunshot_0011.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\gunshot\gunshot_0011.wav,gunshot,3.0,16000,1,,,,1,test
machinery_fault_0066,machinery_fault_0066.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\machinery_fault\machinery_fault_0066.wav,machinery_fault,3.0,16000,1,,,,1,test
machinery_fault_0152,machinery_fault_0152.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\machinery_fault\machinery_fault_0152.wav,machinery_fault,3.0,16000,1,,,,1,test
aggression_0251,aggression_0251.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\aggression\aggression_0251.wav,aggression,3.0,16000,1,,,,1,test
machinery_fault_0203,machinery_fault_0203.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\machinery_fault\machinery_fault_0203.wav,machinery_fault,3.0,16000,1,,,,1,test
alarm_siren_0179,alarm_siren_0179.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\alarm_siren\alarm_siren_0179.wav,alarm_siren,3.0,16000,1,,,,1,test
